date,price
2018-03-07,80.5225
2018-03-08,80.157
2018-03-09,80.1495
2018-03-12,80.159
2018-03-13,80.3555
2018-03-14,80.1875
2018-03-15,79.967
2018-03-16,79.8695
2018-03-19,80.4485
2018-03-20,79.83
2018-03-21,80.419
2018-03-22,80.092
2018-03-23,80.2825
2018-03-26,80.6585
2018-03-27,80.551
2018-03-28,80.199
2018-03-29,80.098
2018-03-30,80.238
2018-04-02,80.123
2018-04-03,79.7585
2018-04-04,79.8625
2018-04-05,79.4255
2018-04-06,79.7535
2018-04-09,80.0275
2018-04-10,80.2525
2018-04-11,80.707
2018-04-12,80.483
2018-04-13,80.466
2018-04-16,81.0485
2018-04-17,81.2495
2018-04-18,81.3185
2018-04-19,81.3235
2018-04-20,81.3585
2018-04-23,81.2265
2018-04-24,81.2395
2018-04-25,81.3815
2018-04-26,80.8545
2018-04-27,80.8105
2018-04-30,80.274
2018-05-01,80.1165
2018-05-02,79.7015
2018-05-03,79.927
2018-05-04,79.9165
2018-05-07,80.048
2018-05-08,79.646
2018-05-09,79.813
2018-05-10,80.1225
2018-05-11,80.4545
2018-05-14,80.5785
2018-05-15,80.5895
2018-05-16,80.0255
2018-05-17,79.922
2018-05-18,80.075
2018-05-21,80.318
2018-05-22,80.1205
2018-05-23,79.9655
2018-05-24,80.091
2018-05-25,78.919
2018-05-28,78.342
2018-05-29,78.287
2018-05-30,78.655
2018-05-31,78.839
2018-06-01,78.1195
2018-06-04,78.462
2018-06-05,78.6275
2018-06-06,78.694
2018-06-07,79.549
2018-06-08,79.4695
2018-06-11,79.5065
2018-06-12,79.2555
2018-06-13,79.7605
2018-06-14,78.3105
2018-06-15,79.0105
2018-06-18,79.0825
2018-06-19,79.1715
2018-06-20,78.759
2018-06-21,78.8365
2018-06-22,79.116
2018-06-25,79.7215
2018-06-26,79.634
2018-06-27,79.303
2018-06-28,79.641
2018-06-29,79.9955
2018-07-02,79.987
2018-07-03,79.9085
2018-07-04,80.0685
2018-07-05,80.5275
2018-07-06,80.8255
2018-07-09,80.6825
2018-07-10,80.7455
2018-07-11,80.2355
2018-07-12,79.98
2018-07-13,80.046
2018-07-16,80.272
2018-07-17,79.7965
2018-07-18,79.8655
2018-07-19,80.36
2018-07-20,80.5635
2018-07-23,80.4935
2018-07-24,80.572
2018-07-25,80.61
2018-07-26,79.9375
2018-07-27,79.9765
2018-07-30,80.309
2018-07-31,80.04
2018-08-01,79.696
2018-08-02,79.4955
2018-08-03,79.2895
2018-08-06,79.523
2018-08-07,79.604
2018-08-08,79.7215
2018-08-09,79.2595
2018-08-10,78.6105
2018-08-13,79.886
2018-08-14,79.3625
2018-08-15,79.3245
2018-08-16,79.7415
2018-08-17,80.1735
2018-08-20,80.164
2018-08-21,80.835
2018-08-22,81.0285
2018-08-23,80.8975
2018-08-24,81.3195
2018-08-27,81.939
2018-08-28,81.982
2018-08-29,82.582
2018-08-30,82.563
2018-08-31,82.387
2018-09-03,82.78
2018-09-04,82.91
2018-09-05,83.451
2018-09-06,83.62
2018-09-07,82.939
2018-09-10,84.0045
2018-09-11,84.313
2018-09-12,83.893
2018-09-13,84.212
2018-09-14,83.6
2018-09-17,84.752
2018-09-18,84.838
2018-09-19,84.466
2018-09-20,84.8085
2018-09-21,84.882
2018-09-24,85.3725
2018-09-25,85.565
2018-09-26,85.225
2018-09-27,84.4825
2018-09-28,84.177
2018-10-01,84.4325
2018-10-02,84.2135
2018-10-03,84.1855
2018-10-04,84.781
2018-10-05,85.0125
2018-10-08,85.1155
2018-10-09,85.4205
2018-10-10,85.536
2018-10-11,85.854
2018-10-12,85.115
2018-10-15,85.4185
2018-10-16,85.032
2018-10-17,84.6475
2018-10-18,84.214
2018-10-19,84.4875
2018-10-22,84.3365
2018-10-23,84.3765
2018-10-24,83.4235
2018-10-25,83.3025
2018-10-26,83.7885
2018-10-29,83.4745
2018-10-30,83.586
2018-10-31,83.6595
2018-11-01,83.8045
2018-11-02,82.4875
2018-11-05,83.362
2018-11-06,83.3655
2018-11-07,82.781
2018-11-08,82.249
2018-11-09,82.163
2018-11-12,81.734
2018-11-13,81.9895
2018-11-14,81.7825
2018-11-15,81.465
2018-11-16,82.201
2018-11-19,82.015
2018-11-20,81.2235
2018-11-21,81.181
2018-11-22,80.643
2018-11-23,80.1335
2018-11-26,80.2245
2018-11-27,79.9055
2018-11-28,80.293
2018-11-29,79.5005
2018-11-30,78.823
2018-12-03,79.9775
2018-12-04,80.02
2018-12-05,80.047
2018-12-06,80.595
2018-12-07,80.6245
2018-12-10,82.3575
2018-12-11,81.811
2018-12-12,81.671
2018-12-13,81.283
2018-12-14,81.338
2018-12-17,81.2595
2018-12-18,80.235
2018-12-19,79.956
2018-12-20,80.0985
2018-12-21,79.767
2018-12-24,79.916
2018-12-25,79.5945
2018-12-26,79.5505
2018-12-27,80.429
2018-12-28,80.024
2018-12-31,79.8
2019-01-01,79.6205
2019-01-02,79.4045
2019-01-03,79.8835
2019-01-04,79.2525
2019-01-07,80.103
2019-01-08,80.2545
2019-01-09,81.4405
2019-01-10,80.983
2019-01-11,80.74
2019-01-14,81.208
2019-01-15,81.1465
2019-01-16,80.914
2019-01-17,80.958
2019-01-18,80.916
2019-01-21,80.916
2019-01-22,80.9445
2019-01-23,81.0215
2019-01-24,80.2725
2019-01-25,80.8755
2019-01-28,81.2115
2019-01-29,81.613
2019-01-30,81.767
2019-01-31,81.2275
2019-02-01,81.8355
2019-02-04,82.0325
2019-02-05,81.648
2019-02-06,81.295
2019-02-07,80.9005
2019-02-08,80.645
2019-02-11,80.2175
2019-02-12,79.8845
2019-02-13,79.8125
2019-02-14,80.221
2019-02-15,80.5605
2019-02-18,80.7415
2019-02-19,80.8615
2019-02-20,80.5045
2019-02-21,80.6725
2019-02-22,80.5785
2019-02-25,80.461
2019-02-26,80.951
2019-02-27,80.951
2019-02-28,80.5525
2019-03-01,80.773
2019-03-04,80.408
2019-03-05,79.71
2019-03-06,79.2395
2019-03-07,78.488
2019-03-08,78.696
2019-03-11,78.578
2019-03-12,78.5925
2019-03-13,78.752
2019-03-14,78.4105
2019-03-15,78.112
2019-03-18,77.797
2019-03-19,78.342
2019-03-20,78.5135
2019-03-21,78.2645
2019-03-22,78.259
2019-03-25,77.935
2019-03-26,77.731
2019-03-27,77.696
2019-03-28,77.697
2019-03-29,77.6115
2019-04-01,77.5995
2019-04-02,77.225
2019-04-03,76.9
2019-04-04,77.4025
2019-04-05,77.581
2019-04-08,78.3255
2019-04-09,78.0265
2019-04-10,77.9565
2019-04-11,77.6645
2019-04-12,78.202
2019-04-15,78.4825
2019-04-16,78.437
2019-04-17,78.4335
2019-04-18,77.9375
2019-04-19,78.072
2019-04-22,78.4785
2019-04-23,78.3415
2019-04-24,78.0335
2019-04-25,78.113
2019-04-26,77.876
2019-04-29,78.0975
2019-04-30,78.109
2019-05-01,77.8625
2019-05-02,77.59
2019-05-03,77.4005
2019-05-06,77.699
2019-05-07,77.9395
2019-05-08,78.027
2019-05-09,78.7365
2019-05-10,78.662
2019-05-13,79.2075
2019-05-14,78.8595
2019-05-15,78.693
2019-05-16,78.363
2019-05-17,78.429
2019-05-20,77.757
2019-05-21,77.727
2019-05-22,77.6775
2019-05-23,77.889
2019-05-24,77.7365
2019-05-27,77.834
2019-05-28,77.688
2019-05-29,77.7445
2019-05-30,77.719
2019-05-31,77.8145
2019-06-03,77.755
2019-06-04,77.9665
2019-06-05,77.857
2019-06-06,77.9905
2019-06-07,78.6
2019-06-10,78.6755
2019-06-11,78.624
2019-06-12,78.321
2019-06-13,78.4095
2019-06-14,78.276
2019-06-17,78.358
2019-06-18,77.9145
2019-06-19,78.189
2019-06-20,78.509
2019-06-21,79.1385
2019-06-24,78.964
2019-06-25,78.8045
2019-06-26,78.728
2019-06-27,78.5495
2019-06-28,78.396
2019-07-01,77.74
2019-07-02,77.742
2019-07-03,77.5925
2019-07-04,77.333
2019-07-05,76.835
2019-07-08,76.8905
2019-07-09,76.8475
2019-07-10,76.9785
2019-07-11,76.989
2019-07-12,77.274
2019-07-15,77.1675
2019-07-16,76.9635
2019-07-17,77.2725
2019-07-18,77.6475
2019-07-19,77.275
2019-07-22,77.271
2019-07-23,76.9925
2019-07-24,76.844
2019-07-25,76.9605
2019-07-26,76.643
2019-07-29,76.624
2019-07-30,76.815
2019-07-31,76.286
2019-08-01,76.506
2019-08-02,77.43
2019-08-05,79.3375
2019-08-06,79.5645
2019-08-07,79.675
2019-08-08,78.7295
2019-08-09,79.4355
2019-08-12,79.9295
2019-08-13,79.778
2019-08-14,79.3935
2019-08-15,79.7555
2019-08-16,78.911
2019-08-19,79.1535
2019-08-20,79.423
2019-08-21,79.191
2019-08-22,79.695
2019-08-23,79.6975
2019-08-26,79.962
2019-08-27,79.345
2019-08-28,79.5685
2019-08-29,79.2675
2019-08-30,78.534
2019-09-02,78.936
2019-09-03,79.1995
2019-09-04,79.4465
2019-09-05,79.373
2019-09-06,79.017
2019-09-09,79.3
2019-09-10,79.375
2019-09-11,78.8065
2019-09-12,78.5105
2019-09-13,78.616
2019-09-16,78.7525
2019-09-17,79.1575
2019-09-18,78.473
2019-09-19,78.805
2019-09-20,78.3105
2019-09-23,77.8295
2019-09-24,78.21
2019-09-25,77.682
2019-09-26,77.507
2019-09-27,77.1295
2019-09-30,77.003
2019-10-01,77.7375
2019-10-02,77.973
2019-10-03,77.8915
2019-10-04,77.7515
2019-10-07,77.8675
2019-10-08,78.0285
2019-10-09,78.026
2019-10-10,78.1635
2019-10-11,78.3215
2019-10-12,78.31847381591797
2019-10-13,78.48368072509766
2019-10-14,78.48050689697266
2019-10-15,78.65332794189453
2019-10-16,78.6500015258789
2019-10-17,78.83084869384766
2019-10-18,78.82736206054688
2019-10-19,79.01668548583984
2019-10-20,79.01303100585938
2019-10-21,79.21131134033203
2019-10-22,79.20748138427734
2019-10-23,79.41522216796875
2019-10-24,79.41120910644531
2019-10-25,79.62895202636719
2019-10-26,79.62474822998047
2019-10-27,79.85308837890625
2019-10-28,79.84867858886719
2019-10-29,80.08824157714844
2019-10-30,80.08361053466797
2019-10-31,80.3350601196289
2019-11-01,80.3302001953125
2019-11-02,80.59426879882812
2019-11-03,80.58916473388672
2019-11-04,80.86662292480469
2019-11-05,80.86125946044922
2019-11-06,81.15293884277344
2019-11-07,81.14730072021484
2019-11-08,81.4541015625
2019-11-09,81.44817352294922
2019-11-10,81.75730895996094
