"Date","Price","Open","High","Low","Change %"
"Jul 02, 2012","69.7055","70.3240","70.6375","69.5960","-0.82%"
"Jul 01, 2012","70.2785","70.2785","70.2785","70.2785","0.00%"
"Jun 29, 2012","70.2755","70.6660","71.7395","69.9070","-0.58%"
"Jun 28, 2012","70.6820","70.9240","71.4990","70.5010","-0.37%"
"Jun 27, 2012","70.9475","71.1310","71.5225","70.8440","-0.29%"
"Jun 26, 2012","71.1550","71.2000","71.5120","70.8460","-0.11%"
"Jun 25, 2012","71.2320","71.6910","71.7410","70.6180","-0.76%"
"Jun 24, 2012","71.7760","71.7760","71.7760","71.7760","-0.04%"
"Jun 22, 2012","71.8060","70.5710","71.9130","70.5310","1.76%"
"Jun 21, 2012","70.5670","71.3150","71.6710","70.4760","-1.08%"
"Jun 20, 2012","71.3360","70.8770","71.5600","70.6340","0.61%"
"Jun 19, 2012","70.9015","70.2510","71.1685","70.1990","0.96%"
"Jun 18, 2012","70.2285","70.4550","70.8205","70.0450","0.30%"
"Jun 17, 2012","70.0210","70.0210","70.0210","70.0210","0.02%"
"Jun 15, 2012","70.0080","70.3270","70.4930","69.6730","-0.53%"
"Jun 14, 2012","70.3785","69.8000","70.4015","69.7940","0.82%"
"Jun 13, 2012","69.8070","69.7780","70.0850","69.4550","-0.02%"
"Jun 12, 2012","69.8235","69.4230","70.0615","69.3850","0.51%"
"Jun 11, 2012","69.4720","70.1390","70.2300","69.4450","0.14%"
"Jun 10, 2012","69.3780","69.3780","69.3780","69.3780","0.00%"
"Jun 08, 2012","69.3780","69.0280","69.3890","68.7350","0.50%"
"Jun 07, 2012","69.0330","69.5010","69.6690","68.8480","-0.65%"
"Jun 06, 2012","69.4855","69.1530","69.6035","68.8040","0.44%"
"Jun 05, 2012","69.1820","69.5290","69.8080","69.0030","-0.54%"
"Jun 04, 2012","69.5550","69.0360","69.6330","68.5220","0.71%"
"Jun 03, 2012","69.0620","69.0620","69.0620","69.0620","-0.01%"
"Jun 01, 2012","69.0675","69.2470","69.5215","68.2360","-0.27%"
"May 31, 2012","69.2570","69.4050","70.0850","69.1750","-0.28%"
"May 30, 2012","69.4480","69.4290","70.1340","69.3490","-0.10%"
"May 29, 2012","69.5195","69.2020","70.0505","68.9470","0.43%"
"May 28, 2012","69.2195","69.5030","69.7515","69.1080","-0.14%"
"May 27, 2012","69.3165","69.3165","69.3165","69.3165","0.01%"
"May 25, 2012","69.3125","69.6540","70.2975","69.1690","-0.49%"
"May 24, 2012","69.6555","70.4300","70.9255","69.5430","-1.10%"
"May 23, 2012","70.4285","70.1990","71.1605","69.8910","0.37%"
"May 22, 2012","70.1665","70.4280","70.7715","69.9920","-0.40%"
"May 21, 2012","70.4460","69.5540","70.5120","69.3690","1.24%"
"May 20, 2012","69.5800","69.5800","69.5800","69.5800","0.01%"
"May 18, 2012","69.5715","68.9380","69.6105","68.8130","0.83%"
"May 17, 2012","68.9990","69.0930","69.4200","68.9450","-0.15%"
"May 16, 2012","69.1020","68.4800","69.4780","68.3570","0.89%"
"May 15, 2012","68.4920","69.1420","69.4310","68.4210","-0.97%"
"May 14, 2012","69.1640","69.0810","69.4820","68.9840","-0.04%"
"May 13, 2012","69.1890","69.2845","69.2845","69.1330","-0.13%"
"May 11, 2012","69.2805","68.8580","69.4425","68.5790","0.56%"
"May 10, 2012","68.8945","69.4990","69.7835","68.5270","-0.90%"
"May 09, 2012","69.5190","69.0510","69.9130","68.8390","0.64%"
"May 08, 2012","69.0760","68.9800","69.3650","68.6130","0.13%"
"May 07, 2012","68.9865","69.6660","69.8185","68.8070","-1.45%"
"May 06, 2012","70.0010","70.0010","70.0010","70.0010","0.05%"
"May 04, 2012","69.9640","70.1290","70.8120","69.7760","-0.26%"
"May 03, 2012","70.1435","69.6660","70.4795","69.4000","0.64%"
"May 02, 2012","69.6965","69.4890","70.0755","69.3370","0.28%"
"May 01, 2012","69.5035","69.7090","69.8995","69.3160","-0.33%"
"Apr 30, 2012","69.7340","69.4390","69.7710","69.3120","0.13%"
"Apr 29, 2012","69.6410","69.6410","69.6410","69.6410","-0.01%"
"Apr 27, 2012","69.6460","69.1050","69.6770","68.9310","0.61%"
"Apr 26, 2012","69.2260","69.3390","69.7300","69.1820","-0.20%"
"Apr 25, 2012","69.3675","69.3740","69.6205","69.0920","-0.04%"
"Apr 24, 2012","69.3925","68.9110","69.5915","68.7640","0.72%"
"Apr 23, 2012","68.8970","68.6860","69.1540","68.4620","0.09%"
"Apr 22, 2012","68.8350","68.8350","68.8350","68.8350","-0.04%"
"Apr 20, 2012","68.8615","68.3940","68.8615","68.1820","0.63%"
"Apr 19, 2012","68.4290","67.8570","68.4680","67.6710","0.82%"
"Apr 18, 2012","67.8750","67.4470","68.0190","67.3160","0.60%"
"Apr 17, 2012","67.4715","67.7710","67.9035","67.4110","-0.51%"
"Apr 16, 2012","67.8170","67.3370","67.8640","66.7800","0.60%"
"Apr 15, 2012","67.4150","67.4150","67.4150","67.4150","0.00%"
"Apr 13, 2012","67.4145","67.5280","67.8565","67.1680","-0.21%"
"Apr 12, 2012","67.5560","67.4410","67.9350","67.2780","0.13%"
"Apr 11, 2012","67.4705","67.3280","67.7525","66.9970","0.17%"
"Apr 10, 2012","67.3530","67.0770","67.5230","66.8780","0.38%"
"Apr 09, 2012","67.0960","66.9930","67.2450","66.4840","0.61%"
"Apr 08, 2012","66.6900","66.6900","66.6900","66.6900","-0.37%"
"Apr 06, 2012","66.9400","66.6550","67.0850","66.5700","0.39%"
"Apr 05, 2012","66.6815","67.0610","67.3315","66.4290","-0.60%"
"Apr 04, 2012","67.0845","66.8780","67.4915","66.6700","0.26%"
"Apr 03, 2012","66.9110","67.6470","67.8630","66.7870","-1.12%"
"Apr 02, 2012","67.6680","67.9470","68.0600","67.4880","-0.30%"
"Apr 01, 2012","67.8730","67.8730","67.8730","67.8730","-0.02%"
"Mar 30, 2012","67.8875","68.2590","68.5965","67.7210","-0.59%"
"Mar 29, 2012","68.2915","67.6070","68.3385","67.4960","1.00%"
"Mar 28, 2012","67.6135","67.4590","68.0145","67.3660","0.18%"
"Mar 27, 2012","67.4925","68.1270","68.3195","67.4280","-0.99%"
"Mar 26, 2012","68.1680","67.9080","68.2900","67.7310","0.59%"
"Mar 25, 2012","67.7660","67.7660","67.7660","67.7660","-0.23%"
"Mar 23, 2012","67.9245","67.6690","68.0575","67.3720","0.34%"
"Mar 22, 2012","67.6940","66.8590","67.7250","66.8300","1.17%"
"Mar 21, 2012","66.9140","66.8030","67.2670","66.6260","0.15%"
"Mar 20, 2012","66.8170","66.4020","66.9190","66.3130","0.59%"
"Mar 19, 2012","66.4270","66.0660","66.5620","65.8840","0.56%"
"Mar 18, 2012","66.0600","66.0600","66.0600","66.0600","0.00%"
"Mar 16, 2012","66.0570","65.7710","66.1270","65.5570","0.39%"
"Mar 15, 2012","65.8010","65.0410","65.9870","64.8930","1.15%"
"Mar 14, 2012","65.0540","65.1710","65.3790","64.9510","-0.27%"
"Mar 13, 2012","65.2280","65.6870","65.9740","65.0660","-0.76%"
"Mar 12, 2012","65.7295","65.2220","65.8075","65.0580","0.65%"
"Mar 11, 2012","65.3055","65.3055","65.3055","65.3055","0.04%"
"Mar 09, 2012","65.2775","66.4980","66.5235","65.1480","-1.81%"
"Mar 08, 2012","66.4785","66.0850","66.6315","66.0260","0.53%"
"Mar 07, 2012","66.1280","66.0420","66.7170","65.8550","0.14%"
"Mar 06, 2012","66.0385","65.8570","66.2975","65.5660","0.29%"
"Mar 05, 2012","65.8455","65.3040","65.9755","65.2110","0.71%"
"Mar 04, 2012","65.3830","65.3830","65.3830","65.3830","0.03%"
"Mar 02, 2012","65.3655","65.5220","65.7505","65.3040","-0.27%"
"Mar 01, 2012","65.5425","65.4260","65.7175","65.2550","0.14%"
"Feb 29, 2012","65.4515","65.9200","66.1665","65.3670","-0.75%"
"Feb 28, 2012","65.9430","65.8550","66.1580","65.6010","0.08%"
"Feb 27, 2012","65.8875","65.9690","66.1085","65.7270","-0.04%"
"Feb 26, 2012","65.9140","65.9140","65.9140","65.9140","-0.07%"
"Feb 24, 2012","65.9620","65.6430","66.0860","65.4670","0.46%"
"Feb 23, 2012","65.6590","65.1080","65.6690","65.0210","0.82%"
"Feb 22, 2012","65.1260","65.1250","65.3420","64.9650","-0.06%"
"Feb 21, 2012","65.1665","65.0810","65.3535","64.7330","0.11%"
"Feb 20, 2012","65.0935","65.0100","65.2985","64.7780","0.40%"
"Feb 19, 2012","64.8350","64.8350","64.8350","64.8350","-0.06%"
"Feb 17, 2012","64.8750","64.7190","64.9960","64.5060","0.20%"
"Feb 16, 2012","64.7445","64.5020","64.9355","64.0610","0.32%"
"Feb 15, 2012","64.5365","64.9430","65.0345","64.3860","-0.60%"
"Feb 14, 2012","64.9235","64.8250","65.1955","64.5440","0.11%"
"Feb 13, 2012","64.8505","65.1770","65.6135","64.7960","-0.44%"
"Feb 12, 2012","65.1400","65.1400","65.1400","65.1400","0.11%"
"Feb 10, 2012","65.0660","65.6660","65.9910","64.9500","-0.96%"
"Feb 09, 2012","65.6975","65.0490","65.7775","64.8690","0.98%"
"Feb 08, 2012","65.0610","65.1100","65.3410","64.8100","-0.14%"
"Feb 07, 2012","65.1520","64.4290","65.2570","64.0590","1.17%"
"Feb 06, 2012","64.3965","63.7190","64.4745","63.5310","0.97%"
"Feb 05, 2012","63.7795","63.7795","63.7795","63.7795","-0.18%"
"Feb 03, 2012","63.8955","64.4270","64.6115","63.5610","-0.89%"
"Feb 02, 2012","64.4690","64.6420","64.8660","64.2750","-0.30%"
"Feb 01, 2012","64.6655","64.7510","65.0585","64.4980","-0.13%"
"Jan 31, 2012","64.7480","65.1320","65.6290","64.6050","-0.63%"
"Jan 30, 2012","65.1575","65.3080","65.4045","64.8430","-0.22%"
"Jan 29, 2012","65.3010","65.3010","65.3010","65.3010","-0.06%"
"Jan 27, 2012","65.3420","64.7600","65.3520","64.5920","0.90%"
"Jan 26, 2012","64.7580","65.5100","65.8520","64.7060","-1.22%"
"Jan 25, 2012","65.5580","65.1350","65.6230","64.7520","0.67%"
"Jan 24, 2012","65.1190","65.0830","65.2700","64.7860","0.01%"
"Jan 23, 2012","65.1135","64.6330","65.2675","64.6280","0.12%"
"Jan 22, 2012","65.0335","65.0335","65.0335","65.0335","0.11%"
"Jan 20, 2012","64.9650","65.0120","65.3660","64.7130","-0.06%"
"Jan 19, 2012","65.0015","64.6710","65.1155","64.4500","0.48%"
"Jan 18, 2012","64.6940","64.6810","65.0340","64.3960","-0.03%"
"Jan 17, 2012","64.7140","65.0320","65.2980","64.3560","-0.51%"
"Jan 16, 2012","65.0485","64.9920","65.4955","64.8750","-0.27%"
"Jan 15, 2012","65.2215","65.2215","65.2215","65.2215","0.04%"
"Jan 13, 2012","65.1950","66.0460","66.2320","64.9200","-1.34%"
"Jan 12, 2012","66.0800","65.7970","66.1770","65.4850","0.42%"
"Jan 11, 2012","65.8005","65.9600","66.1395","65.5590","-0.18%"
"Jan 10, 2012","65.9215","66.8760","67.0685","65.8390","-1.44%"
"Jan 09, 2012","66.8860","66.8430","67.3130","66.6420","-0.22%"
"Jan 08, 2012","67.0350","67.0350","67.0350","67.0350","0.04%"
"Jan 06, 2012","67.0115","67.5920","67.8085","66.8700","-0.85%"
"Jan 05, 2012","67.5835","68.3980","68.6015","67.4920","-1.22%"
"Jan 04, 2012","68.4195","69.2820","69.3785","68.1550","-1.26%"
"Jan 03, 2012","69.2905","68.9330","69.5205","68.8890","0.53%"
"Jan 02, 2012","68.9260","68.5840","69.1290","68.5260","0.33%"
"Jan 01, 2012","68.7025","68.7025","68.7025","68.7025","0.14%"
"Dec 30, 2011","68.6090","68.6880","69.0570","68.4260","-0.12%"
"Dec 29, 2011","68.6920","68.4160","69.1250","68.1410","0.40%"
"Dec 28, 2011","68.4215","69.1480","69.8605","68.2680","-1.08%"
"Dec 27, 2011","69.1665","68.8450","69.4725","68.7340","0.48%"
"Dec 26, 2011","68.8390","68.8460","69.1260","68.7720","-0.05%"
"Dec 25, 2011","68.8760","68.8760","68.8760","68.8760","0.01%"
"Dec 23, 2011","68.8670","68.5860","69.3140","68.5650","0.39%"
"Dec 22, 2011","68.5975","68.4860","69.1525","68.3240","0.36%"
"Dec 21, 2011","68.3530","69.0700","69.3760","68.2330","-0.98%"
"Dec 20, 2011","69.0310","68.4970","69.3990","68.3950","0.80%"
"Dec 19, 2011","68.4810","68.4570","69.2430","68.1170","-0.03%"
"Dec 18, 2011","68.5030","68.5030","68.5030","68.5030","0.09%"
"Dec 16, 2011","68.4420","69.6540","69.9190","68.0270","-1.74%"
"Dec 15, 2011","69.6540","69.5730","70.6480","69.5130","0.12%"
"Dec 14, 2011","69.5725","69.1710","70.1515","69.1660","0.50%"
"Dec 13, 2011","69.2265","69.3640","70.6695","69.0540","-0.22%"
"Dec 12, 2011","69.3780","69.4070","70.1780","69.2000","0.05%"
"Dec 11, 2011","69.3420","69.3420","69.3420","69.3420","-0.08%"
"Dec 09, 2011","69.3955","68.9730","69.9745","68.7850","0.57%"
"Dec 08, 2011","68.9990","69.2380","69.6390","68.6990","-0.34%"
"Dec 07, 2011","69.2360","68.6430","69.3390","68.6280","0.82%"
"Dec 06, 2011","68.6720","68.6190","68.9300","68.4380","-0.04%"
"Dec 05, 2011","68.6985","68.6530","69.2745","68.2700","0.42%"
"Dec 04, 2011","68.4100","68.4100","68.4100","68.4100","-0.13%"
"Dec 02, 2011","68.5000","69.1410","69.4220","68.2750","-0.94%"
"Dec 01, 2011","69.1515","70.0390","70.2455","69.0330","-1.30%"
"Nov 30, 2011","70.0600","69.1050","70.5400","68.9960","1.28%"
"Nov 29, 2011","69.1755","69.1560","69.9005","68.9040","0.01%"
"Nov 28, 2011","69.1690","69.4220","69.7150","68.9890","0.04%"
"Nov 27, 2011","69.1420","69.1420","69.1420","69.1420","0.19%"
"Nov 25, 2011","69.0125","69.4860","69.5765","68.9370","-0.72%"
"Nov 24, 2011","69.5110","69.6900","70.0610","69.3250","-0.23%"
"Nov 23, 2011","69.6725","70.8900","70.9345","69.6000","-1.78%"
"Nov 22, 2011","70.9375","70.2450","71.3045","70.1150","0.94%"
"Nov 21, 2011","70.2800","69.1910","70.4980","69.0170","1.42%"
"Nov 20, 2011","69.2985","69.2985","69.2985","69.2985","0.09%"
"Nov 18, 2011","69.2340","68.5740","69.8120","68.2520","0.95%"
"Nov 17, 2011","68.5825","68.2860","68.9595","67.9020","0.40%"
"Nov 16, 2011","68.3070","68.5140","68.8180","67.9270","-0.33%"
"Nov 15, 2011","68.5300","68.6950","68.9800","68.2710","-0.25%"
"Nov 14, 2011","68.6995","69.0300","69.0745","68.4530","-0.14%"
"Nov 13, 2011","68.7960","68.7960","68.7960","68.7960","0.03%"
"Nov 11, 2011","68.7720","67.9680","69.0330","67.8530","1.11%"
"Nov 10, 2011","68.0195","67.7880","68.2445","67.3780","0.27%"
"Nov 09, 2011","67.8340","68.2070","68.9900","67.6780","-0.58%"
"Nov 08, 2011","68.2325","67.4150","68.3425","67.2290","1.22%"
"Nov 07, 2011","67.4090","67.7830","67.8700","67.0410","-0.25%"
"Nov 06, 2011","67.5765","67.5765","67.5765","67.5765","-0.04%"
"Nov 04, 2011","67.6005","67.8670","68.2275","67.2060","-0.44%"
"Nov 03, 2011","67.8965","67.6130","68.1685","66.9790","0.42%"
"Nov 02, 2011","67.6120","67.4750","67.9760","67.1750","0.19%"
"Nov 01, 2011","67.4870","67.4600","67.8380","67.0330","0.00%"
"Oct 31, 2011","67.4840","68.7730","69.0100","67.2960","-1.93%"
"Oct 30, 2011","68.8125","68.8125","68.8125","68.8125","0.03%"
"Oct 28, 2011","68.7900","69.4820","69.6060","68.7540","-1.05%"
"Oct 27, 2011","69.5210","68.7160","69.8290","68.5410","1.00%"
"Oct 26, 2011","68.8295","68.8500","69.0815","68.1520","0.00%"
"Oct 25, 2011","68.8295","69.3890","69.4335","68.4180","-0.80%"
"Oct 24, 2011","69.3835","69.0980","69.5715","68.8430","0.37%"
"Oct 23, 2011","69.1260","69.1260","69.1260","69.1260","-0.21%"
"Oct 21, 2011","69.2715","68.5900","69.4215","68.3390","0.95%"
"Oct 20, 2011","68.6175","67.6030","68.8115","67.2020","1.47%"
"Oct 19, 2011","67.6220","67.7150","68.2270","67.4770","-0.15%"
"Oct 18, 2011","67.7215","67.2080","68.1755","67.1310","0.67%"
"Oct 17, 2011","67.2740","68.0410","68.0770","67.2130","-0.74%"
"Oct 16, 2011","67.7740","67.7740","67.7740","67.7740","-0.37%"
"Oct 14, 2011","68.0250","67.6430","68.0860","67.2690","0.53%"
"Oct 13, 2011","67.6695","67.4630","67.8055","67.1840","0.26%"
"Oct 12, 2011","67.4965","67.3270","67.6855","66.7070","0.25%"
"Oct 11, 2011","67.3270","66.7900","67.3460","66.3870","0.76%"
"Oct 10, 2011","66.8165","65.6760","66.9605","65.5830","1.18%"
"Oct 09, 2011","66.0343","66.0343","66.0343","66.0343","0.66%"
"Oct 07, 2011","65.6035","65.9850","66.4565","65.5130","-0.62%"
"Oct 06, 2011","66.0110","65.8840","66.1190","65.0480","0.23%"
"Oct 05, 2011","65.8605","65.9340","66.0485","65.2540","-0.17%"
"Oct 04, 2011","65.9705","64.7800","66.0145","64.6510","1.90%"
"Oct 03, 2011","64.7375","65.3600","66.1035","64.6320","-1.48%"
"Oct 02, 2011","65.7115","65.7115","65.7115","65.7115","0.14%"
"Sep 30, 2011","65.6180","66.5160","66.7140","65.5800","-1.44%"
"Sep 29, 2011","66.5790","66.4040","66.9590","66.1260","0.19%"
"Sep 28, 2011","66.4500","66.4590","66.7910","66.1460","-0.03%"
"Sep 27, 2011","66.4680","66.8840","66.9030","66.2640","-0.68%"
"Sep 26, 2011","66.9255","66.6440","66.9895","66.0310","0.45%"
"Sep 25, 2011","66.6280","66.6280","66.6280","66.6280","0.02%"
"Sep 23, 2011","66.6150","66.7160","67.5150","66.3100","-0.19%"
"Sep 22, 2011","66.7400","65.6040","66.9320","65.1740","1.73%"
"Sep 21, 2011","65.6060","65.8290","66.5710","65.4910","-0.40%"
"Sep 20, 2011","65.8690","65.3520","65.9560","64.7480","0.68%"
"Sep 19, 2011","65.4255","64.6860","65.5145","64.4590","0.53%"
"Sep 18, 2011","65.0785","65.0785","65.0785","65.0785","-0.36%"
"Sep 16, 2011","65.3130","66.0280","66.0580","64.9920","-1.13%"
"Sep 15, 2011","66.0580","65.4620","66.2890","64.9980","0.86%"
"Sep 14, 2011","65.4925","65.1080","65.6645","64.5040","0.56%"
"Sep 13, 2011","65.1270","64.5360","65.2610","64.1280","0.87%"
"Sep 12, 2011","64.5660","63.0590","64.6630","62.9020","1.38%"
"Sep 11, 2011","63.6895","63.6895","63.6895","63.6895","0.34%"
"Sep 09, 2011","63.4730","64.1090","64.6650","63.4170","-1.03%"
"Sep 08, 2011","64.1350","65.0490","65.1170","63.9960","-1.46%"
"Sep 07, 2011","65.0835","64.5260","65.1115","64.3610","0.81%"
"Sep 06, 2011","64.5585","64.8190","65.6405","64.2760","-0.39%"
"Sep 05, 2011","64.8120","64.8470","65.1340","64.5810","-0.26%"
"Sep 04, 2011","64.9815","64.9815","64.9815","64.9815","-0.09%"
"Sep 02, 2011","65.0395","65.0970","65.5785","64.8680","-0.14%"
"Sep 01, 2011","65.1320","65.8230","65.8720","64.9470","-1.10%"
"Aug 31, 2011","65.8535","66.5240","66.5955","65.7450","-1.06%"
"Aug 30, 2011","66.5560","66.8370","66.9060","66.2190","-0.41%"
"Aug 29, 2011","66.8305","66.8940","66.9425","66.3530","-0.15%"
"Aug 28, 2011","66.9280","66.9280","66.9280","66.9280","0.00%"
"Aug 26, 2011","66.9275","66.1640","66.9455","66.0230","1.09%"
"Aug 25, 2011","66.2085","66.2760","66.6355","65.8920","-0.13%"
"Aug 24, 2011","66.2975","65.8340","66.6295","65.4370","0.64%"
"Aug 23, 2011","65.8780","65.4100","66.1890","65.3490","0.69%"
"Aug 22, 2011","65.4295","65.6320","66.2315","65.3920","-0.57%"
"Aug 21, 2011","65.8020","65.8020","65.8020","65.8020","0.07%"
"Aug 19, 2011","65.7535","65.5270","66.0135","65.0930","0.31%"
"Aug 18, 2011","65.5505","65.4880","65.9005","65.0770","-0.01%"
"Aug 17, 2011","65.5585","65.3520","65.8855","64.7840","0.26%"
"Aug 16, 2011","65.3860","65.4940","65.5510","64.9730","-0.19%"
"Aug 15, 2011","65.5075","64.7220","65.6525","64.4390","1.35%"
"Aug 14, 2011","64.6366","64.6366","64.6366","64.6366","-0.09%"
"Aug 12, 2011","64.6930","64.6590","64.8160","64.0430","0.01%"
"Aug 11, 2011","64.6890","64.0790","64.8250","63.8930","0.85%"
"Aug 10, 2011","64.1445","65.0640","65.0875","64.0740","-1.27%"
"Aug 09, 2011","64.9695","63.7200","65.0185","63.5340","1.91%"
"Aug 08, 2011","63.7540","64.3110","64.7080","63.5810","0.66%"
"Aug 07, 2011","63.3390","63.3390","63.3390","63.3390","-0.83%"
"Aug 05, 2011","63.8690","62.7880","63.9450","62.5210","1.67%"
"Aug 04, 2011","62.8220","63.4960","63.6850","62.7610","-1.04%"
"Aug 03, 2011","63.4810","62.7310","63.5810","62.5120","1.10%"
"Aug 02, 2011","62.7900","62.8410","63.2320","62.6380","-0.07%"
"Aug 01, 2011","62.8350","63.4490","63.6960","62.4660","-1.29%"
"Jul 31, 2011","63.6585","63.6585","63.6585","63.6585","0.02%"
"Jul 29, 2011","63.6450","63.1460","63.7030","62.7610","0.75%"
"Jul 28, 2011","63.1710","63.3470","63.4300","62.8110","-0.25%"
"Jul 27, 2011","63.3280","64.1160","64.1540","63.2740","-1.23%"
"Jul 26, 2011","64.1160","63.8220","64.2950","63.5420","0.45%"
"Jul 25, 2011","63.8295","63.8320","63.9575","63.5150","0.19%"
"Jul 24, 2011","63.7070","63.7070","63.7070","63.7070","0.06%"
"Jul 22, 2011","63.6690","64.0290","64.0850","63.5180","-0.58%"
"Jul 21, 2011","64.0405","63.2190","64.1255","62.8980","1.33%"
"Jul 20, 2011","63.1970","62.9420","63.3220","62.7250","0.33%"
"Jul 19, 2011","62.9875","62.8300","63.3075","62.6730","0.17%"
"Jul 18, 2011","62.8795","62.8080","62.9525","62.3760","-0.21%"
"Jul 17, 2011","63.0120","63.0120","63.0120","63.0120","0.02%"
"Jul 15, 2011","63.0025","62.9200","63.1945","62.7150","0.08%"
"Jul 14, 2011","62.9520","63.1560","63.6020","62.8190","-0.31%"
"Jul 13, 2011","63.1475","62.4520","63.2805","62.1640","1.05%"
"Jul 12, 2011","62.4935","62.4630","62.7105","61.8350","0.10%"
"Jul 11, 2011","62.4300","63.0720","63.1410","62.2010","-1.38%"
"Jul 10, 2011","63.3050","63.3050","63.3050","63.3050","-0.04%"
"Jul 08, 2011","63.3305","63.5580","63.7015","62.9100","-0.41%"
"Jul 07, 2011","63.5930","63.6630","63.8550","63.1680","-0.14%"
"Jul 06, 2011","63.6820","64.0540","64.2940","63.4090","-0.63%"
"Jul 05, 2011","64.0840","64.5910","64.6650","63.8420","-0.80%"
"Jul 04, 2011","64.6035","64.8770","65.0735","64.3670","-0.22%"
"Jul 03, 2011","64.7450","64.7450","64.7450","64.7450","-0.12%"
"Jul 01, 2011","64.8250","64.7870","64.8890","64.3430","-0.03%"
"Jun 30, 2011","64.8415","64.7300","65.0015","64.5110","0.12%"
"Jun 29, 2011","64.7650","64.6770","64.8550","64.2480","0.08%"
"Jun 28, 2011","64.7160","64.3140","64.7930","64.0760","0.60%"
"Jun 27, 2011","64.3300","63.8270","64.3980","63.2090","0.77%"
"Jun 26, 2011","63.8370","63.8370","63.8370","63.8370","-0.04%"
"Jun 24, 2011","63.8615","64.0960","64.3035","63.6110","-0.39%"
"Jun 23, 2011","64.1130","64.3340","64.3770","63.3650","-0.43%"
"Jun 22, 2011","64.3930","64.5440","64.7480","64.0130","-0.34%"
"Jun 21, 2011","64.6105","64.3630","64.7345","64.0430","0.37%"
"Jun 20, 2011","64.3745","63.9240","64.4715","63.6060","0.38%"
"Jun 19, 2011","64.1330","64.1330","64.1330","64.1330","0.03%"
"Jun 17, 2011","64.1135","63.8000","64.3525","63.3840","0.47%"
"Jun 16, 2011","63.8120","63.3800","63.9300","63.1620","0.63%"
"Jun 15, 2011","63.4120","64.6000","64.6860","63.3090","-1.88%"
"Jun 14, 2011","64.6270","64.6670","64.8360","64.3030","-0.07%"
"Jun 13, 2011","64.6755","64.0750","64.7445","63.8670","0.66%"
"Jun 12, 2011","64.2490","64.2490","64.2490","64.2490","0.11%"
"Jun 10, 2011","64.1785","64.8850","65.1095","64.0390","-1.11%"
"Jun 09, 2011","64.8970","65.1590","65.5550","64.7190","-0.41%"
"Jun 08, 2011","65.1665","65.6160","65.6545","65.0570","-0.69%"
"Jun 07, 2011","65.6185","65.2190","65.6585","64.8980","0.57%"
"Jun 06, 2011","65.2440","65.5580","65.7090","65.1960","-0.35%"
"Jun 05, 2011","65.4710","65.4710","65.4710","65.4710","-0.22%"
"Jun 03, 2011","65.6180","64.9350","65.6530","64.7020","1.02%"
"Jun 02, 2011","64.9535","64.2150","65.1235","64.1760","1.19%"
"Jun 01, 2011","64.1910","64.8390","65.0580","64.1440","-1.05%"
"May 31, 2011","64.8710","64.3880","65.0100","64.3830","0.74%"
"May 30, 2011","64.3970","64.6340","64.6610","64.2440","-0.23%"
"May 29, 2011","64.5460","64.5460","64.5460","64.5460","-0.26%"
"May 27, 2011","64.7160","64.0270","64.7200","63.8020","1.05%"
"May 26, 2011","64.0430","63.8290","64.3560","63.6350","0.30%"
"May 25, 2011","63.8490","63.7370","63.9990","63.2700","0.11%"
"May 24, 2011","63.7760","63.5190","63.9070","63.2530","0.35%"
"May 23, 2011","63.5550","63.5000","63.7170","63.1970","-0.34%"
"May 22, 2011","63.7730","63.7730","63.7730","63.7730","0.23%"
"May 20, 2011","63.6265","64.3300","64.5005","63.5050","-1.16%"
"May 19, 2011","64.3750","64.2010","64.3890","63.8960","0.28%"
"May 18, 2011","64.1970","64.2140","64.4180","63.9290","-0.06%"
"May 17, 2011","64.2375","63.9280","64.2595","63.5430","0.46%"
"May 16, 2011","63.9415","63.1540","64.3215","62.9040","0.77%"
"May 15, 2011","63.4510","63.4510","63.4510","63.4510","0.15%"
"May 13, 2011","63.3535","64.0560","64.3165","63.0910","-1.13%"
"May 12, 2011","64.0765","63.3310","64.2375","63.2080","1.19%"
"May 11, 2011","63.3230","64.4390","64.5250","63.1840","-1.78%"
"May 10, 2011","64.4685","64.1250","64.5105","63.8040","0.43%"
"May 09, 2011","64.1925","64.2490","64.5165","63.6820","0.10%"
"May 08, 2011","64.1300","64.1300","64.1300","64.1300","0.19%"
"May 06, 2011","64.0105","65.0810","65.3705","63.9850","-1.67%"
"May 05, 2011","65.0995","65.7530","66.4885","64.9380","-1.01%"
"May 04, 2011","65.7615","65.9050","66.3615","65.5480","-0.28%"
"May 03, 2011","65.9485","65.5900","66.2375","65.2940","0.46%"
"May 02, 2011","65.6470","65.5770","66.0870","65.1510","0.09%"
"May 01, 2011","65.5870","65.5870","65.5870","65.5870","0.12%"
"Apr 29, 2011","65.5065","65.6750","65.9715","65.4710","-0.27%"
"Apr 28, 2011","65.6850","65.5140","65.9670","65.4220","0.25%"
"Apr 27, 2011","65.5185","65.1260","65.6125","64.9730","0.57%"
"Apr 26, 2011","65.1465","64.7850","65.2805","64.2290","0.50%"
"Apr 25, 2011","64.8200","64.3130","65.0950","64.0860","0.38%"
"Apr 24, 2011","64.5720","64.5720","64.5720","64.5720","0.39%"
"Apr 22, 2011","64.3230","64.5630","64.6260","64.2020","-0.40%"
"Apr 21, 2011","64.5840","64.2610","64.9170","64.1030","0.47%"
